ID,Price,Manufacturer,Model,Prod. year,Category,Interior Type,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Pakistan,India,USA,Canada,UK,Turkey,Dubai ,SaudiArabia,Russia,China,Japan,Germany,France,,,,,
45666415,"$26,030 ",MERCEDES-BENZ,C 250 1.8,2013,Sedan,Leather,Petrol,1.8 Turbo,83500 km,4,Tiptronic,Rear,4,Left-hand drive,Grey,12,99,160,319,380,106,324,236,500,233,126,25,73,262,,,,,
45656030,$188 ,TOYOTA,Prius,2014,Hatchback,Leather,Hybrid,1.8,146019 km,4,Automatic,Front,4,Left-hand drive,White,12,141,42,137,166,381,326,327,440,273,143,245,217,361,,,,,
45620702,"$10,820 ",TOYOTA,Ipsum,2002,Minivan,Fabric,Petrol,2.4,110000 km,4,Automatic,Front,4,Right-hand drive,Silver,8,114,228,56,224,66,291,63,102,9,103,20,2,314,,,,,
45788433,"$19,914 ",TOYOTA,Prius,2012,Hatchback,Fabric,Hybrid,1.8,212800 km,4,Variator,Front,4,Left-hand drive,Silver,0,126,3,449,304,98,80,325,403,157,409,200,363,94,,,,,
38196506,$30 ,TOYOTA,Prius,2009,Hatchback,Leather,Hybrid,1.5,80000 km,4,Variator,Front,4,Left-hand drive,Blue,12,143,4,479,368,378,335,487,554,373,98,42,18,262,,,,,
45811228,$706 ,TOYOTA,RAV 4,2015,Jeep,Leather,Petrol,2.5,99616 km,4,Automatic,4x4,4,Left-hand drive,Silver,12,111,237,51,119,82,258,330,68,123,374,296,358,109,,,,,
45803302,"$14,834 ",HYUNDAI,Sonata,2011,Sedan,Leather,Petrol,2,190000 km,4,Automatic,Front,4,Left-hand drive,Grey,4,107,7,241,255,313,272,423,167,167,41,85,594,191,,,,,
45797819,"$11,604 ",TOYOTA,Camry HYBRID,2012,Sedan,Leather,Hybrid,2.5,87725 km,4,Tiptronic,Front,4,Left-hand drive,Red,10,75,167,79,135,128,302,454,608,174,10,190,461,277,,,,,
45730747,"$20,297 ",HYUNDAI,Elantra,2012,Sedan,Leather,Petrol,1.6,165000 km,4,Automatic,Front,4,Left-hand drive,White,4,27,255,300,395,48,353,519,151,202,470,99,68,64,,,,,
45770934,"$29,793 ",MERCEDES-BENZ,E 350,2014,Sedan,Leather,Diesel,3.5,219030 km,6,Automatic,4x4,4,Left-hand drive,Black,12,5,156,272,369,27,390,397,312,318,380,107,449,447,,,,,
45788617,"$13,328 ",HONDA,Insight,2011,Hatchback,Fabric,Hybrid,1.3,172997 km,4,Variator,Front,4,Left-hand drive,Blue,6,97,300,397,316,1,341,381,129,22,208,214,524,86,,,,,
45767548,"$9,565 ",TOYOTA,Highlander,2012,Jeep,Leather,Petrol,3.5,285186 km,6,Automatic,Front,4,Left-hand drive,Grey,12,50,175,69,198,298,207,339,582,337,19,143,22,148,,,,,
45769103,"$18,660 ",TOYOTA,Prius,2013,Sedan,Fabric,Hybrid,1.8,71257 km,4,Automatic,Front,4,Left-hand drive,White,7,95,216,434,286,242,16,533,730,265,252,2,408,92,,,,,
45798274,"$68,994 ",MERCEDES-BENZ,ML 350,2014,Jeep,Leather,Diesel,3.5 Turbo,207568 km,6,Tiptronic,4x4,4,Left-hand drive,Grey,10,59,146,14,112,227,387,325,302,226,374,77,328,424,,,,,
45797694,"$19,707 ",HYUNDAI,Elantra,2012,Sedan,Leather,Petrol,1.6,123000 km,4,Automatic,Front,4,Left-hand drive,Silver,4,54,62,196,40,364,216,488,635,473,388,176,40,81,,,,,
44904240,"$28,068 ",HYUNDAI,Tucson SE,2017,Jeep,Fabric,Petrol,2,31241 km,4,Automatic,Front,4,Left-hand drive,Blue,10,28,103,234,351,252,383,229,344,423,310,216,564,100,,,,,
45773361,"$3,763 ",TOYOTA,Camry,2016,Jeep,Leather,Hybrid,2.5,39741 km,4,Automatic,Front,4,Left-hand drive,Black,12,6,158,527,44,296,221,593,359,184,392,168,520,374,,,,,
42867264,"$79,971 ",AUDI,A7,2016,Sedan,Leather,Petrol,3.0 Turbo,35500 km,6,Tiptronic,4x4,4,Left-hand drive,White,12,1,211,266,91,218,59,679,202,357,476,85,190,45,,,,,
45449597,"$28,225 ",BMW,X5 E70,2013,Jeep,Leather,Petrol,3.0 Turbo,119700 km,6,Tiptronic,4x4,4,Left-hand drive,Grey,12,118,196,11,91,266,156,119,345,155,166,291,155,147,,,,,
45803843,"$20,814 ",HYUNDAI,Tucson,2012,Jeep,Leather,Diesel,2,171996 km,4,Automatic,Front,4,Left-hand drive,Grey,4,62,86,541,261,180,129,137,765,134,226,271,180,243,,,,,
45805005,$30 ,TOYOTA,Prius,2007,Sedan,Fabric,Hybrid,1.5,3200 km,4,Automatic,Front,4,Left-hand drive,White,0,116,39,476,354,162,286,180,291,48,134,280,70,11,,,,,
45768816,$470 ,TOYOTA,Prius,2015,Hatchback,Leather,Hybrid,1.8,188067 km,4,Automatic,Front,4,Left-hand drive,Black,12,50,133,507,95,345,244,532,121,442,397,16,3,397,,,,,
45721345,"$15,367 ",HONDA,FIT,2013,Hatchback,Fabric,Hybrid,1.5,163000 km,4,Automatic,Front,4,Right-hand drive,Sky blue,2,12,144,255,119,259,242,463,707,440,461,45,370,262,,,,,
45798474,"$15,367 ",HYUNDAI,Sonata,2010,Sedan,Fabric,Petrol,2.4,127000 km,4,Tiptronic,Front,4,Left-hand drive,White,0,62,90,477,330,217,64,50,489,225,343,240,189,54,,,,,
45646014,$706 ,TOYOTA,Camry,2014,Sedan,Leather,Hybrid,2.5,115312 km,4,Automatic,Front,4,Left-hand drive,Grey,12,6,261,451,47,336,259,141,462,157,344,151,189,148,,,,,
45755034,"$1,882 ",TOYOTA,Avalon,2016,Sedan,Leather,Hybrid,2.5,55096 km,4,Automatic,Front,4,Left-hand drive,Blue,0,110,90,422,178,82,174,301,102,446,105,86,127,360,,,,,
45793307,"$5,645 ",MERCEDES-BENZ,C 220,1995,Sedan,Fabric,Petrol,2.2,310000 km,4,Manual,Rear,4,Left-hand drive,Black,4,133,78,457,307,180,74,320,295,242,102,259,244,307,,,,,
45802351,"$24,559 ",HYUNDAI,H1,2014,Minivan,Leather,Diesel,2.5,68578 km,4,Automatic,Front,4,Left-hand drive,Silver,4,76,103,288,386,330,27,404,730,198,396,84,71,45,,,,,
45664740,"$1,176 ",HYUNDAI,Sonata,2012,Sedan,Leather,Hybrid,2.4,0 km,4,Automatic,Front,4,Left-hand drive,Red,0,65,218,585,258,397,340,388,776,387,160,39,488,130,,,,,
45809784,"$26,033 ",TOYOTA,Aqua,2014,Universal,Leather,Hybrid,1.5,38311 km,4,Automatic,Front,4,Left-hand drive,Black,4,66,140,532,121,166,136,83,264,99,285,127,419,160,,,,,
45653500,$706 ,HONDA,Insight,2011,Hatchback,Leather,Hybrid,1.3,288704 km,4,Automatic,Front,4,Left-hand drive,White,0,23,33,277,316,277,322,301,426,495,443,161,567,169,,,,,
45607934,"$2,901 ",NISSAN,Juke,2013,Jeep,Leather,Petrol,1.6,166013 km,4,Automatic,Front,4,Left-hand drive,White,0,17,72,33,198,126,188,293,479,239,55,197,270,340,,,,,
45805934,"$17,876 ",TOYOTA,Prius,2010,Sedan,Fabric,Petrol,1.8,200000 km,4,Automatic,Front,4,Left-hand drive,Silver,8,65,148,574,312,302,138,511,522,215,206,209,203,236,,,,,
45766621,$470 ,TOYOTA,Camry,2010,Sedan,Leather,Petrol,2.5,0 km,4,Automatic,Front,4,Left-hand drive,Red,12,100,35,501,241,381,271,457,165,361,290,133,304,213,,,,,
45813507,"$2,666 ",BMW,335,2011,Coupe,Leather,Petrol,3,69950 km,6,Automatic,Rear,2,Left-hand drive,Blue,12,12,184,522,48,69,390,553,764,462,490,122,227,360,,,,,
45781827,"$5,500 ",NISSAN,LAFESTA,2007,Minivan,Fabric,CNG,2,200000 km,4,Automatic,Front,4,Right-hand drive,Blue,4,92,231,328,33,365,113,138,296,314,400,14,140,163,,,,,
45732159,"$29,166 ",HYUNDAI,Santa FE,2013,Jeep,Leather,Diesel,2,53240 km,4,Automatic,Front,4,Left-hand drive,Grey,4,21,229,165,178,145,235,468,795,494,260,215,546,185,,,,,
45690709,"$10,036 ",TOYOTA,Aqua S,2013,Hatchback,Fabric,Hybrid,1.5,117000 km,4,Automatic,Front,4,Right-hand drive,White,6,16,258,311,171,28,23,389,237,256,32,259,81,255,,,,,
45801408,"$13,589 ",HYUNDAI,Accent,2014,Sedan,Leather,Diesel,1.6,143000 km,4,Automatic,Front,4,Left-hand drive,White,4,133,183,132,224,26,361,581,55,494,238,132,219,319,,,,,
45809572,"$25,243 ",HONDA,FIT,2014,Hatchback,Leather,Petrol,1.5,28300 km,4,Automatic,Front,4,Left-hand drive,Silver,4,3,191,202,313,67,168,313,533,428,11,165,586,176,,,,,
45732668,"$12,720 ",HYUNDAI,Sonata,2010,Sedan,Leather,Petrol,2,111293 km,4,Automatic,Front,4,Left-hand drive,Silver,4,42,52,23,393,252,312,217,276,455,451,280,75,98,,,,,
45414140,"$12,231 ",TOYOTA,Aqua,2013,Hatchback,Fabric,Hybrid,1.5,185000 km,4,Variator,Front,4,Right-hand drive,White,2,68,238,413,86,48,306,108,394,383,104,25,522,74,,,,,
45747679,"$61,154 ",TOYOTA,Camry,2019,Sedan,Leather,Petrol,2.4,10000 km,4,Tiptronic,Front,4,Left-hand drive,Blue,12,85,252,468,126,189,203,62,342,26,30,189,455,378,,,,,
45816055,"$3,136 ",HYUNDAI,Elantra,2016,Hatchback,Leather,Petrol,2,40464 km,4,Automatic,Front,4,Left-hand drive,Grey,12,42,232,177,327,232,96,474,503,412,64,156,438,376,,,,,
45771516,$50 ,HYUNDAI,Elantra,2013,Sedan,Fabric,LPG,1.8,96000 km,4,Tiptronic,Front,4,Left-hand drive,White,8,135,98,464,241,69,286,339,126,263,407,159,561,295,,,,,
45789356,"$26,657 ",NISSAN,Patrol,2000,Jeep,Fabric,Diesel,3.0 Turbo,320000 km,4,Manual,4x4,4,Left-hand drive,Blue,6,14,100,119,231,361,336,551,557,371,129,55,586,36,,,,,
45341816,"$10,976 ",MERCEDES-BENZ,E 220 ELEGANCE,2004,Sedan,Fabric,Diesel,2.2 Turbo,257000 km,4,Tiptronic,Rear,4,Left-hand drive,Silver,6,81,26,390,109,364,193,507,494,446,148,40,592,303,,,,,
45766257,"$2,822 ",TOYOTA,RAV 4,2010,Jeep,Leather,Petrol,2.5,136171 km,4,Automatic,4x4,4,Left-hand drive,Black,12,128,146,403,295,275,367,212,487,23,372,21,524,64,,,,,
45733023,"$11,604 ",HYUNDAI,Sonata,2015,Sedan,Leather,LPG,2,404303 km,4,Automatic,Front,4,Left-hand drive,Silver,4,5,268,285,374,9,286,10,781,267,63,285,51,310,,,,,
45804887,"$66,479 ",HYUNDAI,Tucson,2019,Jeep,Leather,Hybrid,2,7771 km,4,Automatic,Front,4,Left-hand drive,Grey,4,69,47,309,104,347,207,576,46,371,375,168,530,181,,,,,
45770645,"$22,894 ",TOYOTA,Camry,2014,Sedan,Leather,Petrol,2.5,94000 km,4,Tiptronic,Front,4,Left-hand drive,Black,10,42,38,536,388,214,282,291,708,208,86,282,111,390,,,,,
45802968,"$62,355 ",HYUNDAI,Santa FE,2017,Jeep,Leather,Diesel,2,75000 km,4,Automatic,Front,4,Left-hand drive,White,4,35,96,463,152,379,33,37,371,385,274,134,536,100,,,,,
45768651,"$4,234 ",TOYOTA,Camry,2013,Sedan,Leather,Hybrid,2.5,26918 km,4,Automatic,Front,4,Left-hand drive,White,12,88,300,57,297,252,178,284,131,427,42,43,313,7,,,,,
45787062,"$10,976 ",MERCEDES-BENZ,S 420,1986,Sedan,Leather,Petrol,4.2,260000 km,8,Automatic,Rear,4,Left-hand drive,White,0,123,97,484,88,272,297,615,604,209,386,48,451,151,,,,,
45784140,"$19,130 ",TOYOTA,Prius,2013,Hatchback,Fabric,Hybrid,1.8,109200 km,4,Automatic,Front,4,Left-hand drive,Grey,10,60,95,54,228,128,391,229,443,408,201,75,246,151,,,,,
45781933,"$11,133 ",HONDA,FIT,2012,Hatchback,Fabric,Hybrid,1.3,154000 km,4,Variator,Front,4,Right-hand drive,Silver,4,39,15,42,308,206,245,257,351,390,384,21,598,277,,,,,
45654191,$282 ,MERCEDES-BENZ,ML 350,2008,Jeep,Leather,Diesel,3,213998 km,6,Automatic,4x4,4,Left-hand drive,Silver,12,96,167,509,76,329,91,514,338,16,233,170,138,266,,,,,
45808700,"$2,666 ",HONDA,Accord,2010,Sedan,Leather,Petrol,3.5,241786 km,6,Automatic,Front,4,Left-hand drive,White,12,145,145,47,65,388,379,347,490,251,457,281,436,410,,,,,
45638806,"$46,728 ",TOYOTA,RAV 4,2018,Jeep,Leather,Petrol,2.5,51200 km,4,Automatic,4x4,4,Left-hand drive,Black,12,54,247,377,214,176,12,81,311,406,478,119,516,408,,,,,
45816383,"$17,876 ",BMW,528,2008,Sedan,Leather,Petrol,3,220000 km,6,Variator,Rear,4,Left-hand drive,Silver,12,108,98,427,92,37,200,460,464,286,39,254,323,318,,,,,
45771067,"$56,136 ",MERCEDES-BENZ,E 300,2017,Sedan,Leather,Petrol,2,50963 km,4,Automatic,Rear,4,Left-hand drive,Black,12,65,93,550,70,126,116,71,768,275,356,283,593,330,,,,,
45802262,"$25,264 ",HYUNDAI,H1,2014,Minivan,Leather,Diesel,2.5,198916 km,4,Automatic,Front,4,Left-hand drive,Yellow,4,132,4,28,23,34,83,617,555,447,219,91,292,45,,,,,
45771549,"$6,586 ",HONDA,FIT,2004,Hatchback,Fabric,Petrol,1.3,204950 km,4,Variator,Front,4,Right-hand drive,Silver,2,108,131,2,142,232,152,170,684,239,357,125,345,28,,,,,
26327387,"$87,021 ",MERCEDES-BENZ,Sprinter 516,2013,Microbus,Leather,Diesel,2.2 Turbo,240000 km,8,Manual,Rear,4,Left-hand drive,White,2,81,191,387,9,108,78,364,291,272,315,37,64,305,,,,,
45758481,$251 ,HYUNDAI,Sonata,2012,Sedan,Leather,Hybrid,2.4,259184 km,4,Automatic,Front,4,Left-hand drive,Silver,0,10,249,592,184,174,237,180,572,291,375,237,590,320,,,,,
45437430,"$30,420 ",TOYOTA,Highlander,2014,Jeep,Leather,Petrol,3.5,95000 km,6,Automatic,4x4,4,Left-hand drive,Brown,12,63,284,562,388,31,2,335,400,172,296,22,491,37,,,,,
45787416,"$21,953 ",NISSAN,Sentra,2016,Sedan,Fabric,Petrol,1.8,56000 km,4,Automatic,Front,4,Left-hand drive,White,0,30,239,472,389,278,147,647,146,295,366,113,265,273,,,,,
45045826,"$47,000 ",TOYOTA,Avalon,2014,Sedan,Leather,Hybrid,2.5,73602 km,4,Tiptronic,Front,4,Left-hand drive,Silver,10,49,217,531,361,353,326,236,447,222,153,122,141,403,,,,,
45809724,"$55,845 ",HONDA,FIT,2018,Hatchback,Leather,Petrol,1.5,29939 km,4,Automatic,Front,4,Left-hand drive,Silver,4,95,32,56,72,147,259,649,58,425,355,135,589,46,,,,,
45812593,$392 ,HYUNDAI,Elantra,2013,Sedan,Leather,Petrol,1.8,156326 km,4,Automatic,Front,4,Left-hand drive,Grey,12,26,205,55,27,28,206,612,128,247,282,52,11,162,,,,,
44490494,"$3,136 ",HONDA,Odyssey,2005,Minivan,Fabric,Petrol,2.4,1111 km,4,Tiptronic,Front,4,Right-hand drive,Black,2,118,168,90,211,231,339,638,527,56,83,225,578,309,,,,,
45755072,"$5,331 ",TOYOTA,Camry,2015,Sedan,Leather,Petrol,2.5,245792 km,4,Automatic,Front,4,Left-hand drive,Black,12,61,35,178,218,68,46,669,421,224,31,120,314,89,,,,,
45720527,"$11,290 ",TOYOTA,Prius,2008,Sedan,Fabric,Petrol,1.5,23000 km,4,Automatic,Front,4,Left-hand drive,Grey,12,96,144,277,178,275,378,337,794,129,17,256,80,51,,,,,
45773678,"$5,959 ",TOYOTA,Camry,2014,Sedan,Leather,Hybrid,2.5,0 km,4,Automatic,Front,4,Left-hand drive,Black,12,69,211,248,220,347,191,80,31,180,81,130,397,64,,,,,
45760280,"$43,592 ",NISSAN,Rogue SPORT,2018,Jeep,Leather,Petrol,2,70000 km,4,Tiptronic,4x4,4,Left-hand drive,Grey,12,41,16,234,291,104,229,421,507,385,466,195,98,111,,,,,
45731438,"$36,899 ",HYUNDAI,H1,2014,Minivan,Leather,Diesel,2.5,86227 km,4,Automatic,Front,4,Left-hand drive,Silver,4,25,130,566,214,302,370,135,524,393,486,251,104,75,,,,,
45803057,"$51,194 ",HYUNDAI,Santa FE,2017,Jeep,Leather,Diesel,2,114000 km,4,Automatic,Front,4,Left-hand drive,Grey,4,120,243,481,167,52,62,515,435,46,270,256,478,399,,,,,
44815924,"$10,349 ",TOYOTA,Aqua,2012,Hatchback,Leather,Hybrid,1.5,180000 km,4,Variator,Front,4,Right-hand drive,Silver,4,110,109,189,339,317,388,159,540,388,454,16,427,50,,,,,
45815564,"$9,408 ",MERCEDES-BENZ,E 240,2000,Sedan,Fabric,Petrol,2.4,252000 km,6,Manual,Rear,4,Left-hand drive,Black,4,74,184,591,183,345,344,651,385,404,157,51,148,253,,,,,
45796621,"$24,148 ",TOYOTA,Prius,2014,Sedan,Fabric,Hybrid,1.8,132669 km,4,Automatic,Front,4,Left-hand drive,Green,2,17,214,156,230,374,133,62,281,19,378,136,105,228,,,,,
45677893,"$12,544 ",TOYOTA,Prius C,2014,Hatchback,Fabric,Hybrid,1.5,547744 km,4,Automatic,Front,4,Left-hand drive,White,12,28,232,140,67,111,222,150,8,32,53,14,430,397,,,,,
45803024,"$32,744 ",HYUNDAI,Santa FE,2015,Jeep,Leather,Diesel,2,174899 km,4,Automatic,Front,4,Left-hand drive,White,4,30,249,213,336,19,139,498,677,313,392,251,559,56,,,,,
45794923,"$13,799 ",MERCEDES-BENZ,E 240,2004,Sedan,Leather,Petrol,2.4,95140 km,6,Tiptronic,Rear,4,Right-hand drive,Silver,8,20,196,22,317,291,386,356,730,378,177,142,263,351,,,,,
45788803,"$8,151 ",TOYOTA,Vitz,2005,Hatchback,Fabric,Petrol,1.3,190000 km,4,Automatic,Front,4,Right-hand drive,Silver,8,3,25,33,275,50,26,154,237,371,293,178,414,8,,,,,
45506750,"$15,367 ",TOYOTA,Prius,2010,Hatchback,Fabric,Hybrid,1.8,241000 km,4,Automatic,Front,4,Left-hand drive,White,4,46,238,514,236,365,303,668,527,187,229,235,282,234,,,,,
45524800,"$29,793 ",TOYOTA,CHR,2019,Jeep,Leather,Petrol,2,4330 km,4,Automatic,Front,4,Left-hand drive,White,12,108,75,165,282,224,258,547,743,73,435,36,21,321,,,,,
45767387,$314 ,MERCEDES-BENZ,E 350,2011,Sedan,Leather,Diesel,3.5,132630 km,6,Automatic,Rear,4,Left-hand drive,Silver,12,71,18,2,281,23,322,472,414,115,124,185,422,127,,,,,
45816528,"$4,547 ",HYUNDAI,Sonata,2012,Sedan,Leather,Hybrid,2.4,259934 km,4,Automatic,Front,4,Left-hand drive,Red,12,134,88,16,342,312,246,96,90,227,318,40,512,55,,,,,
45756373,"$6,586 ",TOYOTA,Vitz,2004,Sedan,Fabric,Petrol,1.5,178000 km,4,Automatic,Front,4,Left-hand drive,Silver,2,128,140,476,225,264,250,202,203,282,106,241,529,353,,,,,
45776425,"$22,260 ",TOYOTA,Camry,2012,Sedan,Leather,Petrol,2.5,70000 km,4,Tiptronic,Front,5,Left-hand drive,White,12,71,51,57,236,54,274,365,392,494,487,42,156,418,,,,,
45814943,"$14,113 ",HYUNDAI,Veloster,2013,Coupe,Fabric,Petrol,1.6,90000 km,4,Manual,Front,2,Left-hand drive,Black,4,111,10,405,361,129,19,84,594,414,369,137,570,334,,,,,
45771748,"$20,071 ",MERCEDES-BENZ,ML 350 SPECIAL EDITION,2004,Jeep,Leather,CNG,3.5,175000 km,6,Tiptronic,4x4,4,Left-hand drive,Silver,12,23,75,407,204,268,356,162,575,484,59,254,178,74,,,,,
45782026,"$4,077 ",BMW,318,1999,Sedan,Fabric,CNG,1.9,12000 km,4,Manual,Rear,4,Right-hand drive,Silver,6,10,157,369,13,13,400,406,40,386,6,111,511,356,,,,,
45805297,"$3,450 ",MERCEDES-BENZ,E 260,1992,Sedan,Fabric,CNG,2.6,0 km,6,Manual,Rear,4,Left-hand drive,Beige,4,14,32,388,275,183,281,662,46,363,278,6,71,187,,,,,
45771101,$470 ,NISSAN,Juke,2011,Jeep,Leather,Petrol,1.6,0 km,4,Automatic,Front,4,Left-hand drive,Black,0,150,266,581,280,253,284,410,735,30,119,204,542,348,,,,,
45815776,$30 ,TOYOTA,Prius,2008,Sedan,Leather,Hybrid,1.6,45888 km,4,Automatic,Front,4,Left-hand drive,White,12,81,255,63,279,36,195,443,185,74,465,226,396,256,,,,,
45642345,"$3,763 ",TOYOTA,Camry,2013,Sedan,Leather,Hybrid,2.5,124912 km,4,Automatic,Front,4,Left-hand drive,White,12,111,102,537,376,164,236,61,237,260,271,102,245,425,,,,,
45803570,"$12,544 ",HYUNDAI,Sonata,2015,Sedan,Leather,LPG,2,548407 km,4,Automatic,Front,4,Left-hand drive,Orange,4,39,291,415,57,149,284,2,586,305,191,252,404,199,,,,,
45732572,"$55,638 ",HYUNDAI,Santa FE,2014,Jeep,Leather,Diesel,2,91321 km,4,Automatic,Front,4,Left-hand drive,White,4,138,146,296,184,200,301,436,775,184,385,27,159,221,,,,,
45797860,"$18,798 ",HYUNDAI,Elantra,2011,Sedan,Leather,Petrol,1.6,158000 km,4,Automatic,Front,4,Left-hand drive,White,4,50,7,458,325,324,396,387,608,254,348,134,259,254,,,,,
45154853,"$7,500 ",NISSAN,March,2012,Hatchback,Fabric,Petrol,1.2,66000 km,3,Automatic,Front,4,Right-hand drive,Silver,2,111,58,407,383,272,185,348,483,205,221,173,467,307,,,,,
45808537,"$1,411 ",NISSAN,Rogue,2011,Jeep,Leather,Petrol,2.5,135467 km,4,Automatic,4x4,4,Left-hand drive,White,12,81,75,494,1,390,53,508,379,458,223,148,420,275,,,,,
45790641,"$29,793 ",NISSAN,Juke,2015,Jeep,Fabric,Petrol,1.6 Turbo,29120 km,4,Tiptronic,4x4,4,Left-hand drive,Silver,12,88,103,528,334,140,243,44,631,247,255,166,226,18,,,,,
45786693,"$36,065 ",MERCEDES-BENZ,C 250,2014,Sedan,Leather,Petrol,1.8 Turbo,72000 km,4,Automatic,Rear,4,Left-hand drive,Black,12,70,31,585,7,314,332,524,20,98,117,124,551,58,,,,,
45769817,"$2,038 ",TOYOTA,Prius,2015,Jeep,Leather,Hybrid,1.8,104795 km,4,Automatic,Front,4,Left-hand drive,White,12,142,141,329,292,110,288,518,535,93,24,147,89,10,,,,,
45709400,"$9,500 ",TOYOTA,Aqua,2014,Hatchback,Fabric,Hybrid,1.5,96000 km,4,Automatic,Front,4,Right-hand drive,White,2,100,87,173,348,97,44,674,494,173,194,32,30,50,,,,,
45694688,"$23,521 ",MERCEDES-BENZ,Viano,2004,Minivan,Leather,LPG,3.2,245000 km,6,Tiptronic,Rear,5,Left-hand drive,White,4,108,134,538,66,6,286,243,794,155,228,94,125,317,,,,,
45812283,"$14,740 ",TOYOTA,Prius C hybrid,2014,Hatchback,Fabric,Hybrid,1.5,152000 km,4,Variator,Front,4,Left-hand drive,Silver,8,136,202,439,395,169,137,673,792,114,5,125,514,172,,,,,
45809401,"$3,136 ",HONDA,Odyssey,2012,Sedan,Leather,Petrol,3.5,0 km,6,Automatic,Front,4,Left-hand drive,Grey,12,116,38,491,279,272,229,572,733,472,6,18,502,282,,,,,
45767429,"$9,252 ",MERCEDES-BENZ,E 350,2012,Sedan,Leather,Diesel,3,171221 km,6,Automatic,Rear,4,Left-hand drive,Black,12,27,289,43,110,146,237,154,49,53,21,262,59,366,,,,,
45729857,"$27,065 ",HYUNDAI,Elantra,2015,Sedan,Leather,Petrol,1.6,103825 km,4,Automatic,Front,4,Left-hand drive,White,4,18,272,351,105,333,390,126,98,398,459,279,240,274,,,,,
45810186,$392 ,TOYOTA,4Runner,2013,Jeep,Leather,Petrol,4,194605 km,6,Automatic,Rear,4,Left-hand drive,Grey,12,149,108,94,351,16,367,224,676,196,237,125,271,226,,,,,
45792353,"$12,544 ",NISSAN,Rogue,2011,Jeep,Leather,Petrol,2.5,57000 km,4,Automatic,Front,4,Left-hand drive,White,8,77,12,343,162,347,215,123,182,153,456,125,185,396,,,,,
44308137,"$18,100 ",TOYOTA,Prius,2012,Hatchback,Fabric,Hybrid,1.8,115000 km,2,Automatic,Front,4,Left-hand drive,Black,6,56,287,580,241,93,366,308,284,288,206,164,592,392,,,,,
45815122,$392 ,TOYOTA,Camry,2012,Sedan,Leather,Hybrid,2.5,50226 km,4,Automatic,Front,4,Left-hand drive,Grey,12,116,140,73,140,301,131,6,134,247,193,298,446,43,,,,,
45682284,"$19,444 ",NISSAN,Juke juke,2010,Jeep,Fabric,Petrol,1.6 Turbo,162309 km,4,Tiptronic,Front,4,Left-hand drive,Grey,6,26,139,402,343,22,70,643,733,228,398,62,468,121,,,,,
45653162,"$8,311 ",HONDA,Civic,2013,Jeep,Leather,Hybrid,1.5,144872 km,4,Automatic,Front,4,Left-hand drive,White,0,23,90,304,262,65,269,535,453,368,47,182,468,72,,,,,
45805949,"$18,817 ",TOYOTA,Prius,2013,Sedan,Fabric,Hybrid,1.8,199373 km,4,Automatic,Front,4,Left-hand drive,Silver,8,6,47,438,373,24,172,666,210,348,346,36,597,93,,,,,
45797288,"$34,074 ",HYUNDAI,Genesis,2014,Coupe,Leather,Petrol,2,65840 km,4,Automatic,Front,4,Left-hand drive,White,4,59,202,584,399,382,198,328,8,315,395,163,415,344,,,,,
45762074,"$9,408 ",MERCEDES-BENZ,E 320,2001,Sedan,Fabric,Petrol,3.2,2000 km,6,Automatic,Rear,4,Left-hand drive,Black,8,94,209,208,348,332,140,483,684,442,20,178,256,96,,,,,
45775768,"$21,796 ",TOYOTA,Camry,2017,Sedan,Leather,Petrol,2.5,48000 km,4,Tiptronic,Front,4,Left-hand drive,Black,8,118,246,243,245,280,156,351,477,454,325,40,93,245,,,,,
45810061,"$53,185 ",HONDA,Civic,2018,Sedan,Leather,Petrol,2,38639 km,4,Automatic,Front,4,Left-hand drive,Black,4,38,89,337,132,12,253,176,548,331,434,58,248,369,,,,,
45772440,$627 ,MERCEDES-BENZ,E 350,2012,Sedan,Leather,Diesel,3.5,318285 km,6,Automatic,4x4,4,Left-hand drive,Black,12,141,259,413,372,78,355,613,333,231,133,35,180,383,,,,,
45791597,"$11,917 ",MERCEDES-BENZ,E 320,2003,Sedan,Leather,CNG,3.2,0 km,6,Automatic,Rear,4,Left-hand drive,Silver,8,84,217,264,377,4,82,543,433,329,208,300,77,233,,,,,
45798231,"$33,575 ",HYUNDAI,Elantra,2018,Sedan,Leather,Petrol,1.6,65734 km,4,Automatic,Front,4,Left-hand drive,Blue,4,16,259,69,173,20,1,88,281,277,29,28,233,189,,,,,
45808469,$549 ,AUDI,RS7,2016,Hatchback,Leather,Petrol,4,112701 km,8,Automatic,4x4,4,Left-hand drive,Grey,12,70,18,41,354,26,139,580,38,280,453,136,322,145,,,,,
45748710,"$15,053 ",HONDA,FIT Hybrid,2013,Hatchback,Fabric,Hybrid,1.3,114000 km,4,Variator,Front,4,Right-hand drive,White,2,108,126,458,332,391,367,665,670,266,306,144,576,341,,,,,
45491004,"$17,876 ",HYUNDAI,Elantra,2016,Sedan,Fabric,Petrol,2,54590 km,4,Manual,Front,4,Left-hand drive,Black,10,14,174,250,81,307,305,442,730,297,74,71,130,415,,,,,
44806861,"$27,911 ",AUDI,A4,2011,Sedan,Leather,Petrol,2.0 Turbo,147200 km,4,Tiptronic,4x4,4,Left-hand drive,Black,12,85,116,209,5,381,118,61,177,63,218,251,296,303,,,,,
